Status,Checking,Duration,History,Purpose,Amount,Savings,Employment,PerCentIncome,PersonalStatus,Debtors,ResidentYears,Property,Age,Plans,Housing,Credits,Job,Liability,Telephone,Foreign
1,0to200,48,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,6681,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,38,NONE,FREE,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,0to200,18,DELAYEDtoPAYBACKtoCREDIT,BUSINESS,2427,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,42,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,BADtoCREDIT,CARtoNEW,2366,500to1000,7,3,MALEtoDIVORCED,NONE,3,CARtoOTHER,36,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,16,BADtoCREDIT,CARtoNEW,1175,lt100,0,2,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,68,NONE,FREE,3,UNSKILLEDtoNONtoRESIDENT,1,YES,YES
1,0to200,24,BADtoCREDIT,CARtoNEW,3878,100to500,1,4,MALEtoDIVORCED,NONE,2,CARtoOTHER,37,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,12,BADtoCREDIT,CARtoNEW,958,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,47,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,YES
1,0to200,12,BADtoCREDIT,CARtoNEW,1995,100to500,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,BADtoCREDIT,CARtoNEW,3124,lt100,1,1,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,49,BANK,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,YES
1,0to200,11,BADtoCREDIT,CARtoNEW,1322,gt1000,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,40,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,30,BADtoCREDIT,CARtoNEW,2181,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,36,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,BADtoCREDIT,CARtoUSED,1804,100to500,1,3,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,44,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,BADtoCREDIT,CARtoUSED,1860,lt100,0,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,34,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,24,BADtoCREDIT,CARtoUSED,7758,gt1000,8,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,29,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,36,BADtoCREDIT,CARtoUSED,5800,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,34,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,45,BADtoCREDIT,CARtoUSED,4576,100to500,0,3,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,BADtoCREDIT,FURNITURE,1295,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,9,BADtoCREDIT,FURNITURE,1919,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,35,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,21,BADtoCREDIT,FURNITURE,2745,gt1000,7,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,32,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,18,BADtoCREDIT,FURNITURE,7374,lt100,0,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,40,STORES,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,18,BADtoCREDIT,FURNITURE,3612,lt100,8,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,37,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,18,BADtoCREDIT,FURNITURE,6361,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,1,UNKNOWN,41,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,12,BADtoCREDIT,FURNITURE,3617,lt100,8,1,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,28,NONE,RENT,3,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,15,BADtoCREDIT,HIFI,1537,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,4,REALtoESTATE,50,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,36,BADtoCREDIT,HIFI,2337,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,36,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,15,BADtoCREDIT,HIFI,2728,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,35,BANK,OWN,3,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,13,BADtoCREDIT,HIFI,882,lt100,1,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,4,REALtoESTATE,23,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,BADtoCREDIT,HIFI,3573,lt100,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,23,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,18,BADtoCREDIT,HIFI,1795,lt100,8,3,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,4,REALtoESTATE,48,BANK,RENT,2,UNSKILLEDtoRESIDENT,1,YES,YES
1,0to200,9,BADtoCREDIT,HIFI,1154,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,37,NONE,OWN,3,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,24,BADtoCREDIT,HIFI,1743,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,48,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,12,BADtoCREDIT,APPLIANCE,1424,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,24,BADtoCREDIT,EDUCATION,5743,lt100,1,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,24,NONE,FREE,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,6,BADtoCREDIT,RETRAINING,932,UNKNOWN,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,3,SAVINGStoLIFEtoINSURANCE,39,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,42,BADtoCREDIT,BUSINESS,5954,lt100,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,41,BANK,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,15,BADtoCREDIT,BUSINESS,2326,500to1000,4,2,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,27,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,BADtoCREDIT,BUSINESS,1887,UNKNOWN,4,4,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,28,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,21,BADtoCREDIT,BUSINESS,3652,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,24,BADtoCREDIT,BUSINESS,2825,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,UNKNOWN,34,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,0to200,18,BADtoCREDIT,BUSINESS,3590,lt100,0,3,MALEtoMARRIEDtoWIDOWED,NONE,3,CARtoOTHER,40,NONE,OWN,3,UNSKILLEDtoNONtoRESIDENT,2,YES,YES
1,gt200,42,NOtoCREDIT,BUSINESS,6289,lt100,1,2,MALEtoDIVORCED,NONE,1,SAVINGStoLIFEtoINSURANCE,33,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,12,PAIDBACKtoCREDIT,HIFI,409,gt1000,4,3,FEMALEtoDIVORCEDtoMARRIED,NONE,3,REALtoESTATE,42,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,18,PAIDBACKtoCREDIT,HIFI,1445,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,49,BANK,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,gt200,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1961,lt100,8,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,23,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,gt200,6,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,709,gt1000,1,2,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,27,NONE,OWN,1,UNSKILLEDtoNONtoRESIDENT,1,NONE,NO
1,gt200,4,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1494,UNKNOWN,1,1,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,29,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,NO
1,gt200,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3949,lt100,1,1,MALEtoMARRIEDorWIDOWED,GUARANTOR,1,SAVINGStoLIFEtoINSURANCE,37,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1330,lt100,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,21,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2923,100to500,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,28,BANK,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1474,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,33,BANK,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,gt200,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1925,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2251,lt100,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,46,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,gt200,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3749,lt100,1,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,26,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1424,UNKNOWN,8,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,55,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,gt200,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3049,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,45,STORES,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,gt200,10,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1275,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,SAVINGStoLIFEtoINSURANCE,23,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,6,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2116,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,41,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2892,lt100,8,3,MALEtoDIVORCED,NONE,4,UNKNOWN,51,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1881,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,44,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,YES,YES
1,gt200,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,5848,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,1,CARtoOTHER,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3913,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,23,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,36,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,4473,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3399,UNKNOWN,8,2,MALEtoMARRIEDorWIDOWED,NONE,3,CARtoOTHER,37,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,gt200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,5152,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,25,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1126,100to500,8,2,MALEtoDIVORCED,NONE,4,REALtoESTATE,49,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1297,lt100,4,3,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,23,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1377,100to500,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,UNKNOWN,47,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3016,lt100,4,3,MALEtoMARRIEDtoWIDOWED,NONE,1,CARtoOTHER,24,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1258,500to1000,4,3,FEMALEtoDIVORCEDtoMARRIED,NONE,3,CARtoOTHER,57,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,gt200,10,PAIDBACKtoCREDITtoOUTSTANDING,APPLIANCE,1225,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,37,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,15,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,392,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,23,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,15,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,1905,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,40,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,gt200,15,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,2687,lt100,7,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,26,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,12,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,2247,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,36,STORES,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,6,DELAYEDtoPAYBACKtoCREDIT,HIFI,683,lt100,1,2,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,29,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,10,BADtoCREDIT,CARtoNEW,781,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,63,NONE,FREE,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,6,BADtoCREDIT,CARtoNEW,1323,100to500,8,2,MALEtoDIVORCED,NONE,4,CARtoOTHER,28,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,gt200,6,BADtoCREDIT,CARtoNEW,1299,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,74,NONE,OWN,3,UNSKILLEDtoNONtoRESIDENT,2,NONE,NO
1,gt200,12,BADtoCREDIT,CARtoNEW,1480,500to1000,0,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,66,BANK,FREE,3,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,gt200,6,BADtoCREDIT,CARtoNEW,1343,lt100,8,1,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,46,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,NONE,NO
1,gt200,42,BADtoCREDIT,CARtoUSED,4796,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,56,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,15,BADtoCREDIT,CARtoUSED,2360,500to1000,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,36,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,24,BADtoCREDIT,FURNITURE,3617,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,4,UNKNOWN,20,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,30,BADtoCREDIT,HIFI,3017,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,47,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,gt200,10,BADtoCREDIT,HIFI,1347,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,24,BADtoCREDIT,HIFI,3148,UNKNOWN,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,31,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,gt200,30,BADtoCREDIT,HIFI,3656,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,49,STORES,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,gt200,6,BADtoCREDIT,EDUCATION,1047,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,50,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,gt200,24,BADtoCREDIT,BUSINESS,1275,gt1000,4,2,MALEtoDIVORCED,NONE,4,REALtoESTATE,36,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,6,NOtoCREDIT,CARtoNEW,1204,100to500,4,4,MALEtoMARRIEDorWIDOWED,NONE,1,UNKNOWN,35,BANK,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,NO
1,NONE,54,NOtoCREDIT,CARtoUSED,9436,UNKNOWN,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,39,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,12,NOtoCREDIT,FURNITURE,2759,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,34,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,6,NOtoCREDIT,HIFI,426,lt100,8,4,MALEtoMARRIEDtoWIDOWED,NONE,4,CARtoOTHER,39,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,36,NOtoCREDIT,REPAIRS,2613,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,27,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,6,PAIDBACKtoCREDIT,CARtoNEW,783,UNKNOWN,4,1,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,REALtoESTATE,26,STORES,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,28,PAIDBACKtoCREDIT,CARtoUSED,7824,UNKNOWN,1,3,MALEtoMARRIEDorWIDOWED,GUARANTOR,4,REALtoESTATE,40,BANK,RENT,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,6,PAIDBACKtoCREDIT,HIFI,1750,500to1000,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,45,BANK,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,15,PAIDBACKtoCREDIT,HIFI,1569,100to500,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,34,BANK,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,12,PAIDBACKtoCREDIT,RETRAINING,3447,500to1000,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,REALtoESTATE,35,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,NONE,48,PAIDBACKtoCREDIT,BUSINESS,3609,lt100,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,27,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,24,PAIDBACKtoCREDIT,BUSINESS,1559,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,50,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1469,100to500,8,4,MALEtoMARRIEDtoWIDOWED,NONE,4,REALtoESTATE,41,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,909,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,36,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1364,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,64,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,NONE,9,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2507,500to1000,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,51,NONE,FREE,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2662,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,32,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,NO
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1287,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,2,SAVINGStoLIFEtoINSURANCE,45,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,NO
1,NONE,6,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,672,lt100,0,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,54,NONE,OWN,1,UNSKILLEDtoNONtoRESIDENT,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1525,gt1000,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,CARtoOTHER,34,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,NONE,36,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3079,UNKNOWN,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,36,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,22,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1283,UNKNOWN,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,25,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1820,lt100,4,2,MALEtoMARRIEDtoWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,10,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1597,500to1000,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,40,NONE,RENT,1,UNSKILLEDtoRESIDENT,2,NONE,NO
1,NONE,21,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,2782,500to1000,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,31,BANK,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,NONE,15,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3186,gt1000,7,2,FEMALEtoDIVORCEDtoMARRIED,NONE,3,CARtoOTHER,20,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,NONE,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1884,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,39,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,NONE,24,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,3757,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,COtoAPPLICANT,4,UNKNOWN,62,NONE,FREE,1,SKILLEDtoEMPLOYEE,1,YES,YES
